FID_,LEFT_FID,RIGHT_FID,ORIG_FID,X,Y
,38,33,86,273621,3754467
,38,33,86,274254,3754188
,38,33,86,274264,3753114
,38,33,86,274717,3752337
,38,33,86,275277,3752129
,38,33,86,276376,3752060
,38,33,86,278419,3751371
,38,33,86,278300,3751786
,38,33,86,278533,3752232
,38,33,86,278990,3752274
,38,33,86,279753,3751682
,38,33,86,280192,3751341
,38,33,86,280875,3751269
,38,33,86,281513,3750633
,38,33,86,282353,3750845
,38,33,86,282818,3750484
,38,33,86,283270,3749328
,38,33,86,283108,3747958
,38,33,86,283373,3747321
,38,33,86,283913,3747405
,38,33,86,284398,3747046
,38,33,86,285057,3745472
,38,33,86,286161,3744454
,38,33,86,286378,3743836
,38,33,86,286410,3742192
,38,33,86,286675,3741881
,38,33,86,287072,3741492
,38,33,86,287294,3741379
,38,33,86,285768,3737003
,38,33,86,286581,3736451
,38,33,86,286407,3732705
,38,33,86,290800,3732611
,38,33,86,289505,3724704
,32,31,87,30912,3692307
,32,31,87,27664,3699906
,32,31,87,23101,3712506
,32,31,87,-6866,3716677
,32,31,87,-3915,3732565
,32,31,87,-14326,3735751
,32,31,87,-12416,3744531
,32,31,87,-8999,3743973
,32,31,87,-5202,3761504
,32,31,87,-6769,3762344
,32,31,87,-9459,3763265
,32,31,87,-9518,3765707
,32,31,87,-13939,3771311
,32,31,87,-14525,3771280
,32,31,87,-15603,3772222
,32,31,87,-16915,3774146
,32,31,87,-21670,3775548
,32,31,87,-20983,3778108
,32,31,87,-22429,3778252
,36,32,88,-147647,3750812
,36,32,88,-147757,3751085
,36,32,88,-147462,3752076
,36,32,88,-147451,3752098
,36,32,88,-147014,3752769
,36,32,88,-146476,3753157
,36,32,88,-145696,3754537
,36,32,88,-144872,3756753
,36,32,88,-143357,3758613
,36,32,88,-141590,3764939
,36,32,88,-143144,3764910
,36,32,88,-153586,3768085
,36,32,88,-147644,3782739
,36,32,88,-145132,3780866
,36,32,88,-142042,3788790
,36,32,88,-138607,3787482
,36,32,88,-135150,3810805
,32,27,89,-22429,3778252
,32,27,89,-52373,3785008
,32,27,89,-54080,3786109
,32,27,89,-52568,3794110
,32,27,89,-81876,3800849
,32,27,89,-82165,3800578
,32,27,89,-82958,3800365
,32,27,89,-83419,3800635
,32,27,89,-98222,3803767
,32,27,89,-131272,3807856
,32,27,89,-133992,3809515
,32,27,89,-135150,3810805
,-1,34,90,693303,3812604
,-1,34,90,691484,3809829
,-1,34,90,692449,3805748
,-1,34,90,690195,3800085
,-1,34,90,689397,3799263
,-1,34,90,689875,3798720
,-1,34,90,691136,3798401
,-1,34,90,692367,3798968
,-1,34,90,693105,3799446
,-1,34,90,693515,3800237
,-1,34,90,695519,3800308
,-1,34,90,696127,3799487
,-1,34,90,696104,3798257
,-1,34,90,696064,3797744
,-1,34,90,697916,3796087
,-1,34,90,699433,3794583
,-1,34,90,699716,3792519
,-1,34,90,698789,3791974
,-1,34,90,698492,3791825
,-1,34,90,698307,3790283
,-1,34,90,698915,3790286
,-1,34,90,699310,3788809
,-1,34,90,700037,3788724
,-1,34,90,701025,3788151
,-1,34,90,701123,3784545
,-1,34,90,700395,3783187
,-1,34,90,700076,3779658
,-1,34,90,700113,3778545
,-1,34,90,700122,3776429
,-1,34,90,700545,3774066
,-1,34,90,700317,3771393
,-1,34,90,700927,3771293
,-1,34,90,701604,3770773
,-1,34,90,702038,3770529
,-1,34,90,703336,3770015
,-1,34,90,704579,3768962
,-1,34,90,704123,3767895
,-1,34,90,705743,3766380
,-1,34,90,707277,3764765
,-1,34,90,708687,3762664
,-1,34,90,711956,3763101
,-1,34,90,715129,3763531
,-1,34,90,715635,3762091
,-1,34,90,715955,3759004
,-1,34,90,716964,3758243
,-1,34,90,716441,3756964
,-1,34,90,716102,3754984
,-1,34,90,715396,3753582
,-1,34,90,715095,3752115
,-1,34,90,714982,3750016
,-1,34,90,715165,3749314
,-1,34,90,715653,3748683
,-1,34,90,716563,3747898
,-1,34,90,714783,3744816
,-1,34,90,714355,3742129
,-1,34,90,713135,3740771
,-1,34,90,710554,3738287
,-1,34,90,708529,3736174
,-1,34,90,708345,3735262
,-1,34,90,708734,3733280
,-1,34,90,709995,3731429
,-1,34,90,710713,3729922
,-1,34,90,710497,3728557
,-1,34,90,709411,3726202
,-1,34,90,709379,3723586
,-1,34,90,710256,3719460
,-1,34,90,710534,3716801
,-1,34,90,710474,3716466
,-1,34,90,710978,3713595
,-1,34,90,710830,3711067
,-1,34,90,710885,3708424
,-1,34,90,711222,3706877
,-1,34,90,710966,3706532
,-1,34,90,711094,3704227
,-1,34,90,711633,3700254
,-1,34,90,712279,3697815
,-1,34,90,712527,3696659
,-1,34,90,712422,3695330
,-1,34,90,712204,3694675
,-1,34,90,712125,3694576
,-1,34,90,711822,3693936
,-1,34,90,711778,3693434
,-1,34,90,711858,3692834
,-1,34,90,712012,3692446
,-1,34,90,712405,3691906
,-1,34,90,712403,3691173
,-1,34,90,712280,3690573
,-1,34,90,712295,3689764
,-1,34,90,712173,3689245
,-1,34,90,712077,3688319
,-1,34,90,711630,3686639
,-1,34,90,711613,3685926
,-1,34,90,711294,3685373
,-1,34,90,711047,3684254
,-1,34,90,710984,3683221
,-1,34,90,710976,3682533
,-1,34,90,710902,3681682
,-1,34,90,710911,3680895
,-1,34,90,710636,3679940
,-1,34,90,709956,3678963
,-1,34,90,709220,3677094
,-1,34,90,709133,3676296
,-1,34,90,708883,3675931
,-1,34,90,709312,3675708
,-1,34,90,710178,3675228
,-1,34,90,710278,3675239
,-1,34,90,711269,3674662
,-1,34,90,711643,3674209
,-1,34,90,711958,3674154
,-1,34,90,712012,3673755
,-1,34,90,711756,3673319
,-1,34,90,711259,3673344
,-1,34,90,711061,3673334
,-1,34,90,710883,3673100
,-1,34,90,710942,3672701
,-1,34,90,710951,3671297
,-1,34,90,711086,3670309
,-1,34,90,711224,3669311
,-1,34,90,711498,3668755
,-1,34,90,712323,3667237
,-1,34,90,713067,3665621
,-1,34,90,713324,3665141
,-1,34,90,713849,3664230
,-1,34,90,714126,3662955
,-1,34,90,714078,3662646
,-1,34,90,713828,3662178
,-1,34,90,713131,3661484
,-1,34,90,713221,3660806
,-1,34,90,713236,3659300
,-1,34,90,713207,3656663
,-1,34,90,713184,3655961
,-1,34,90,713358,3655485
,-1,34,90,713451,3654797
,-1,34,90,712982,3653788
,-1,34,90,712839,3653367
,-1,34,90,712881,3653068
,-1,34,90,713419,3651451
,-1,34,90,714440,3649896
,-1,34,90,715288,3648258
,-1,34,90,715613,3647988
,-1,34,90,715804,3647413
,-1,34,90,715503,3646659
,-1,34,90,714762,3645475
,-1,34,90,714115,3645776
,-1,34,90,713719,3645721
,-1,34,90,712766,3645267
,-1,34,90,712332,3644713
,-1,34,90,711917,3643637
,34,30,91,693303,3812604
,34,30,91,691887,3813125
,34,30,91,691152,3813014
,34,30,91,690385,3812655
,34,30,91,689864,3812662
,34,30,91,688086,3813033
,34,30,91,684658,3814265
,34,30,91,684433,3814352
,34,30,91,682084,3814791
,34,30,91,681478,3814722
,34,30,91,680888,3814383
,34,30,91,680116,3814460
,34,30,91,679683,3814363
,34,30,91,678154,3813367
,34,30,91,677410,3812319
,34,30,91,676930,3811994
,34,30,91,676059,3811902
,34,30,91,675245,3810988
,34,30,91,673463,3810784
,34,30,91,671902,3809921
,34,30,91,670821,3810046
,34,30,91,669306,3809790
,34,30,91,668809,3809360
,34,30,91,668054,3807194
,34,30,91,667445,3806488
,34,30,91,666148,3806236
,34,30,91,665643,3806616
,34,30,91,665180,3806674
,34,30,91,663778,3806034
,34,30,91,662114,3804037
,34,30,91,661528,3802972
,34,30,91,660157,3802228
,34,30,91,660383,3801078
,34,30,91,659811,3799139
,34,30,91,659498,3798591
,34,30,91,659080,3798957
,34,30,91,658616,3799061
,34,30,91,657619,3798206
,34,30,91,657160,3798220
,34,30,91,656416,3798915
,34,30,91,656151,3798960
,34,30,91,655381,3798668
,34,30,91,654896,3798711
,34,30,91,654466,3799269
,34,30,91,654007,3799922
,34,30,91,653325,3800288
,34,30,91,652721,3800181
,34,30,91,651134,3799383
,34,30,91,648745,3799030
,34,30,91,648396,3798761
,34,30,91,648222,3798382
,34,30,91,648017,3797163
,34,30,91,647785,3796669
,34,30,91,646891,3795645
,34,30,91,647176,3795045
,34,30,91,647504,3795047
,34,30,91,646893,3793981
,34,30,91,646855,3792593
,34,30,91,646341,3792221
,34,30,91,645415,3791865
,34,30,91,635043,3793506
,34,30,91,634229,3792504
,34,30,91,609967,3793484
,34,30,91,609583,3791121
,34,30,91,609796,3789378
,34,30,91,610730,3787188
,34,30,91,612061,3785191
,34,30,91,613019,3782984
,34,30,91,613230,3781866
,34,30,91,612406,3780233
,34,30,91,611792,3779484
,34,30,91,611162,3779346
,34,30,91,610092,3779450
,34,30,91,608540,3780175
,34,30,91,607256,3780203
,34,30,91,606743,3779555
,34,30,91,605704,3780121
,34,30,91,603870,3783021
,34,30,91,599537,3783483
,34,30,91,596172,3781617
,34,30,91,575189,3783952
,34,30,91,564799,3739501
,34,30,91,558379,3743049
,34,30,91,558117,3744249
,34,30,91,553793,3745022
,34,30,91,554112,3748093
,34,30,91,550257,3749419
,34,30,91,536442,3752348
,34,30,91,536046,3751079
,31,27,92,188805,3831110
,31,27,92,176699,3830997
,31,27,92,176574,3829483
,31,27,92,135798,3828285
,31,27,92,95983,3818617
,31,27,92,93634,3818075
,31,27,92,40390,3820022
,31,27,92,39981,3819660
,31,27,92,39609,3819632
,31,27,92,38767,3820357
,31,27,92,38301,3820362
,31,27,92,37543,3820007
,31,27,92,36225,3819735
,31,27,92,35824,3819786
,31,27,92,33430,3821296
,31,27,92,33017,3821247
,31,27,92,32499,3820550
,31,27,92,31891,3820477
,31,27,92,30601,3821077
,31,27,92,25897,3819784
,31,27,92,12914,3808788
,31,27,92,11262,3807388
,31,27,92,9857,3805454
,31,27,92,10294,3804854
,31,27,92,10903,3804376
,31,27,92,9758,3800125
,31,27,92,3431,3801249
,31,27,92,2838,3804759
,31,27,92,-21760,3809652
,31,27,92,-22815,3802180
,31,27,92,-21977,3801583
,31,27,92,-22007,3796778
,31,27,92,-22429,3778252
,38,31,93,188805,3831110
,38,31,93,189060,3828323
,38,31,93,190330,3816408
,38,31,93,190927,3809331
,38,31,93,194569,3810636
,38,31,93,197557,3811590
,38,31,93,198995,3812087
,38,31,93,200068,3812437
,38,31,93,201671,3813180
,38,31,93,205322,3814388
,38,31,93,208510,3815534
,38,31,93,213399,3817229
,38,31,93,215614,3818057
,38,31,93,216869,3818427
,38,31,93,218709,3813955
,38,31,93,221548,3808093
,38,31,93,223506,3804347
,38,31,93,225060,3801836
,38,31,93,226849,3799387
,38,31,93,229228,3796078
,38,31,93,230965,3793817
,38,31,93,233321,3790609
,38,31,93,236758,3785664
,38,31,93,237261,3784920
,38,31,93,239509,3781808
,38,31,93,240501,3780522
,38,31,93,243018,3777030
,38,31,93,246015,3772830
,38,31,93,249169,3768442
,38,31,93,250624,3768058
,38,31,93,253119,3767670
,38,31,93,254442,3767455
,38,31,93,258799,3766657
,38,31,93,260067,3766328
,38,31,93,261004,3765960
,38,31,93,260954,3765430
,30,8,94,464832,3852109
,30,8,94,452991,3836483
,30,8,94,456891,3817150
,30,8,94,456111,3752703
,30,8,94,468900,3743910
,-1,30,95,709895,3869593
,-1,30,95,709035,3869043
,-1,30,95,708202,3867490
,-1,30,95,707000,3866664
,-1,30,95,705294,3866085
,-1,30,95,705141,3865613
,-1,30,95,704983,3864831
,-1,30,95,703786,3863389
,-1,30,95,702751,3863017
,-1,30,95,703328,3861298
,-1,30,95,704178,3860021
,-1,30,95,703934,3858886
,-1,30,95,703098,3857336
,-1,30,95,703378,3856176
,-1,30,95,703756,3855051
,-1,30,95,703398,3853340
,-1,30,95,702886,3853001
,-1,30,95,700138,3851780
,-1,30,95,698763,3849899
,-1,30,95,697883,3849075
,-1,30,95,698412,3846713
,-1,30,95,697593,3846098
,-1,30,95,696739,3846402
,-1,30,95,695339,3847003
,-1,30,95,694901,3846546
,-1,30,95,694143,3844709
,-1,30,95,693502,3842694
,-1,30,95,692757,3840895
,-1,30,95,692712,3839683
,-1,30,95,693158,3837211
,-1,30,95,692139,3835785
,-1,30,95,691699,3834504
,-1,30,95,689443,3834075
,-1,30,95,690462,3829607
,-1,30,95,691557,3824767
,-1,30,95,692774,3823857
,-1,30,95,693070,3823193
,-1,30,95,694575,3823266
,-1,30,95,695485,3823202
,-1,30,95,697205,3822353
,-1,30,95,698188,3821264
,-1,30,95,698439,3820098
,-1,30,95,698018,3819439
,-1,30,95,697727,3819383
,-1,30,95,696156,3819076
,-1,30,95,695462,3818263
,-1,30,95,695339,3817651
,-1,30,95,694644,3817559
,-1,30,95,693912,3817757
,-1,30,95,693231,3816158
,-1,30,95,693667,3815903
,-1,30,95,693998,3815041
,-1,30,95,693317,3812630
,-1,30,95,693303,3812604
,-1,36,96,-390592,3760064
,-1,36,96,-390629,3760113
,-1,36,96,-391191,3760736
,-1,36,96,-391367,3761129
,-1,36,96,-391414,3762125
,-1,36,96,-391972,3763444
,-1,36,96,-391908,3764358
,-1,36,96,-391992,3764874
,-1,36,96,-391872,3765466
,-1,36,96,-391940,3766554
,-1,36,96,-392092,3767057
,-1,36,96,-392292,3767453
,-1,36,96,-392863,3768134
,-1,36,96,-393336,3768420
,-1,36,96,-393598,3769229
,-1,36,96,-393965,3769771
,-1,36,96,-394440,3770788
,-1,36,96,-394727,3771095
,-1,36,96,-396158,3772067
,-1,36,96,-397001,3772345
,-1,36,96,-397048,3772396
,-1,36,96,-397247,3772411
,-1,36,96,-397845,3772433
,-1,36,96,-398838,3772742
,-1,36,96,-399721,3772790
,-1,36,96,-400237,3773139
,-1,36,96,-400242,3772735
,-1,36,96,-400344,3772545
,-1,36,96,-400749,3772351
,-1,36,96,-401243,3772393
,-1,36,96,-401750,3772528
,-1,36,96,-402031,3772767
,-1,36,96,-401919,3773033
,-1,36,96,-401391,3773718
,-1,36,96,-401067,3774136
,-1,36,96,-400738,3774959
,-1,36,96,-400722,3775339
,-1,36,96,-401253,3776264
,-1,36,96,-401745,3777487
,-1,36,96,-401775,3778605
,-1,36,96,-401685,3780493
,-1,36,96,-401345,3780887
,-1,36,96,-401377,3780937
,-1,36,96,-401370,3780992
,-1,36,96,-401674,3781336
,-1,36,96,-401647,3781613
,-1,36,96,-401337,3781898
,-1,36,96,-401192,3782374
,-1,36,96,-401340,3783473
,-1,36,96,-401458,3783669
,-1,36,96,-402230,3784165
,-1,36,96,-402305,3784433
,-1,36,96,-402298,3784522
,-1,36,96,-402116,3784487
,-1,36,96,-401329,3783989
,-1,36,96,-400742,3783833
,-1,36,96,-400671,3783678
,-1,36,96,-400170,3783117
,-1,36,96,-399790,3782730
,-1,36,96,-399585,3782793
,-1,36,96,-399373,3782697
,-1,36,96,-399086,3782176
,-1,36,96,-398708,3782509
,-1,36,96,-398613,3782609
,-1,36,96,-398367,3782734
,-1,36,96,-399172,3783278
,-1,36,96,-399441,3783786
,-1,36,96,-400109,3784312
,-1,36,96,-400293,3784516
,-1,36,96,-400383,3784810
,-1,36,96,-400364,3785538
,-1,36,96,-400629,3785922
,-1,36,96,-400859,3786177
,-1,36,96,-401141,3786180
,-1,36,96,-401331,3786115
,-1,36,96,-401517,3786084
,-1,36,96,-401608,3786591
,-1,36,96,-401883,3787009
,-1,36,96,-402575,3787855
,-1,36,96,-402642,3788212
,-1,36,96,-403212,3788749
,-1,36,96,-403301,3789053
,-1,36,96,-403360,3789871
,-1,36,96,-403535,3790670
,-1,36,96,-403280,3791660
,-1,36,96,-403206,3793146
,-1,36,96,-403266,3794133
,-1,36,96,-403369,3794653
,-1,36,96,-403423,3795177
,-1,36,96,-403927,3795514
,-1,36,96,-404286,3795798
,-1,36,96,-404065,3795983
,-1,36,96,-403171,3796246
,-1,36,96,-402380,3796850
,-1,36,96,-402152,3796808
,-1,36,96,-402174,3796395
,-1,36,96,-401480,3796483
,-1,36,96,-400973,3796348
,-1,36,96,-400770,3796366
,-1,36,96,-400564,3796631
,-1,36,96,-400170,3796725
,-1,36,96,-399140,3796646
,-1,36,96,-398967,3796511
,-1,36,96,-398858,3796440
,-1,36,96,-398457,3795027
,-1,36,96,-398467,3794331
,-1,36,96,-398198,3793834
,-1,36,96,-397740,3792593
,-1,36,96,-397693,3792587
,-1,36,96,-396652,3792260
,-1,36,96,-396461,3792336
,-1,36,96,-396144,3792531
,-1,36,96,-395833,3792614
,-1,36,96,-395265,3792281
,-1,36,96,-394981,3792267
,-1,36,96,-394348,3792432
,-1,36,96,-393826,3792848
,-1,36,96,-393727,3792992
,-1,36,96,-393408,3793389
,-1,36,96,-393171,3794112
,-1,36,96,-393143,3794805
,-1,36,96,-393044,3794984
,-1,36,96,-392726,3795156
,-1,36,96,-392338,3795353
,-1,36,96,-391819,3795567
,-1,36,96,-391309,3796007
,-1,36,96,-390902,3796101
,-1,36,96,-390687,3796253
,-1,36,96,-390470,3796382
,-1,36,96,-389975,3796341
,-1,36,96,-389481,3796255
,-1,36,96,-389164,3796417
,-1,36,96,-388966,3796403
,-1,36,96,-388882,3796392
,-1,36,96,-388811,3796461
,-1,36,96,-388555,3796676
,-1,36,96,-388149,3796759
,-1,36,96,-387854,3796867
,-1,36,96,-387373,3796637
,-1,36,96,-386468,3796679
,-1,36,96,-385951,3796849
,-1,36,96,-385889,3796920
,-1,36,96,-385454,3797123
,-1,36,96,-385380,3797215
,-1,36,96,-384470,3798571
,-1,36,96,-384246,3799172
,-1,36,96,-384350,3799478
,-1,36,96,-384618,3799838
,-1,36,96,-385008,3800179
,-1,36,96,-384972,3800906
,-1,36,96,-384948,3801543
,-1,36,96,-384920,3802180
,-1,36,96,-384681,3802408
,-1,36,96,-383669,3803235
,-1,36,96,-383258,3803925
,-1,36,96,-383102,3804332
,-1,36,96,-383196,3804939
,-1,36,96,-383059,3805720
,-1,36,96,-382744,3806220
,-1,36,96,-382690,3806269
,-1,36,96,-382309,3806771
,-1,36,96,-382183,3807576
,-1,36,96,-382183,3807947
,-1,36,96,-382118,3808466
,-1,36,96,-382123,3808759
,-1,36,96,-382114,3808871
,-1,36,96,-382014,3809060
,-1,36,96,-381900,3809551
,-1,36,96,-381779,3810166
,-1,36,96,-381609,3811065
,-1,36,96,-381168,3812223
,-1,36,96,-381237,3812951
,-1,36,96,-381495,3813950
,-1,36,96,-381666,3814466
,-1,36,96,-381775,3814536
,-1,36,96,-382302,3814457
,-1,36,96,-382371,3814623
,-1,36,96,-382344,3815092
,-1,36,96,-382625,3815453
,-1,36,96,-382407,3815864
,-1,36,96,-382227,3817055
,-1,36,96,-382024,3817467
,-1,36,96,-381514,3817908
,-1,36,96,-380997,3818629
,-1,36,96,-380604,3817995
,-1,36,96,-380017,3817854
,-1,36,96,-379423,3817914
,-1,36,96,-378134,3817560
,-1,36,96,-377726,3817644
,-1,36,96,-377624,3817665
,-1,36,96,-377569,3817725
,-1,36,96,-377424,3817831
,-1,36,96,-377304,3818029
,-1,36,96,-377102,3818251
,-1,36,96,-376708,3818337
,-1,36,96,-376501,3818401
,-1,36,96,-376165,3818976
,-1,36,96,-375855,3819073
,-1,36,96,-375363,3818966
,-1,36,96,-374939,3819026
,-1,36,96,-374142,3819320
,-1,36,96,-373445,3819458
,-1,36,96,-372545,3819627
,-1,36,96,-371647,3819370
,-1,36,96,-371067,3818972
,-1,36,96,-370110,3818113
,-1,36,96,-369206,3818092
,-1,36,96,-368795,3818053
,-1,36,96,-368149,3817232
,-1,36,96,-367262,3817068
,-1,36,96,-366973,3816954
,-1,36,96,-366473,3816556
,-1,36,96,-366383,3816444
,-1,36,96,-366318,3816392
,-1,36,96,-366286,3816388
,-1,36,96,-365693,3816484
,-1,36,96,-365198,3816087
,-1,36,96,-364592,3815901
,-1,36,96,-364330,3815488
,-1,36,96,-364142,3815207
,-1,36,96,-364104,3815202
,-1,36,96,-362651,3814477
,-1,36,96,-362389,3814254
,-1,36,96,-361627,3813433
,-1,36,96,-360265,3812450
,-1,36,96,-359200,3811503
,-1,36,96,-359163,3811499
,-1,36,96,-357123,3811145
,-1,36,96,-356436,3810794
,-1,36,96,-355842,3810376
,-1,36,96,-354494,3809207
,-1,36,96,-354121,3808714
,-1,36,96,-353475,3807763
,-1,36,96,-353306,3807429
,-1,36,96,-353287,3807426
,-1,36,96,-352199,3806525
,-1,36,96,-351458,3805855
,-1,36,96,-349822,3804195
,-1,36,96,-348292,3803042
,-1,36,96,-347506,3802660
,-1,36,96,-346796,3802567
,-1,36,96,-346210,3802432
,-1,36,96,-345542,3802008
,-1,36,96,-344569,3801359
,-1,36,96,-343990,3800900
,-1,36,96,-343696,3800485
,-1,36,96,-343037,3799479
,-1,36,96,-342710,3797972
,-1,36,96,-342673,3797081
,-1,36,96,-342816,3796279
,-1,36,96,-342978,3795938
,-1,36,96,-343016,3795897
,-1,36,96,-343226,3795259
,-1,36,96,-343889,3794223
,-1,36,96,-344005,3793709
,-1,36,96,-343925,3793318
,-1,36,96,-343725,3793116
,-1,36,96,-343570,3792639
,-1,36,96,-343554,3792614
,-1,36,96,-343449,3792490
,-1,36,96,-342983,3792112
,-1,36,96,-341798,3791530
,-1,36,96,-341616,3791330
,-1,36,96,-341625,3790702
,-1,36,96,-341635,3790614
,-1,36,96,-341475,3790136
,-1,36,96,-341209,3789623
,-1,36,96,-339194,3787513
,-1,36,96,-338905,3787200
,-1,36,96,-338633,3786912
,-1,36,96,-337833,3786352
,-1,36,96,-337069,3785728
,-1,36,96,-336114,3784849
,-1,36,96,-335227,3784336
,-1,36,96,-334462,3783713
,-1,36,96,-333694,3782978
,-1,36,96,-333206,3782656
,-1,36,96,-333001,3782521
,-1,36,96,-332420,3782300
,-1,36,96,-331654,3781937
,-1,36,96,-331233,3781779
,-1,36,96,-330491,3781104
,-1,36,96,-329620,3780258
,-1,36,96,-327978,3778813
,-1,36,96,-326819,3778139
,-1,36,96,-326317,3777973
,-1,36,96,-324240,3777326
,-1,36,96,-324040,3777316
,-1,36,96,-323344,3777219
,-1,36,96,-323033,3777186
,-1,36,96,-320862,3776968
,-1,36,96,-320264,3776939
,-1,36,96,-318252,3776975
,-1,36,96,-315869,3776873
,-1,36,96,-315256,3777034
,-1,36,96,-314553,3777006
,-1,36,96,-314175,3776743
,-1,36,96,-313892,3776389
,-1,36,96,-313816,3775967
,-1,36,96,-314130,3775461
,-1,36,96,-314461,3774934
,-1,36,96,-315428,3773341
,-1,36,96,-315669,3772761
,-1,36,96,-315611,3771567
,-1,36,96,-315543,3771022
,-1,36,96,-315385,3770187
,-1,36,96,-314805,3769600
,-1,36,96,-314430,3768979
,-1,36,96,-314364,3768086
,-1,36,96,-314971,3767801
,-1,36,96,-315669,3768041
,-1,36,96,-315953,3768250
,-1,36,96,-315993,3768333
,-1,36,96,-316051,3768462
,-1,36,96,-316254,3768763
,-1,36,96,-316235,3769176
,-1,36,96,-316851,3770989
,-1,36,96,-316825,3771278
,-1,36,96,-316502,3771681
,-1,36,96,-316687,3772059
,-1,36,96,-316886,3772080
,-1,36,96,-317131,3771601
,-1,36,96,-317328,3771632
,-1,36,96,-317879,3772172
,-1,36,96,-318279,3772180
,-1,36,96,-318484,3772145
,-1,36,96,-318899,3771964
,-1,36,96,-319734,3771289
,-1,36,96,-320123,3771229
,-1,36,96,-320545,3770982
,-1,36,96,-321079,3770499
,-1,36,96,-321588,3770015
,-1,36,96,-322102,3769542
,-1,36,96,-322216,3769554
,-1,36,96,-322384,3770087
,-1,36,96,-322544,3770385
,-1,36,96,-322824,3770582
,-1,36,96,-323149,3770673
,-1,36,96,-323313,3770892
,-1,36,96,-324106,3771211
,-1,36,96,-324414,3771457
,-1,36,96,-324718,3771433
,-1,36,96,-324900,3771475
,-1,36,96,-325221,3770881
,-1,36,96,-325569,3770716
,-1,36,96,-326765,3770440
,-1,36,96,-327765,3770480
,-1,36,96,-328027,3770710
,-1,36,96,-328357,3770622
,-1,36,96,-328566,3770319
,-1,36,96,-328577,3770220
,-1,36,96,-329080,3770173
,-1,36,96,-329483,3770160
,-1,36,96,-329804,3769970
,-1,36,96,-330091,3769934
,-1,36,96,-330378,3769707
,-1,36,96,-330840,3769241
,-1,36,96,-331424,3769069
,-1,36,96,-332074,3768186
,-1,36,96,-332093,3768143
,-1,36,96,-332181,3768130
,-1,36,96,-332265,3768106
,-1,36,96,-332494,3767805
,-1,36,96,-332486,3767524
,-1,36,96,-332406,3767515
,-1,36,96,-332197,3767235
,-1,36,96,-332327,3766520
,-1,36,96,-332339,3766409
,-1,36,96,-332361,3766209
,-1,36,96,-332264,3766131
,-1,36,96,-332189,3765495
,-1,36,96,-331985,3765394
,-1,36,96,-331307,3765276
,-1,36,96,-331112,3765042
,-1,36,96,-330541,3764341
,-1,36,96,-329904,3763319
,-1,36,96,-329885,3763317
,-1,36,96,-329166,3761883
,-1,36,96,-328966,3761693
,-1,36,96,-328591,3761025
,-1,36,96,-328155,3759811
,-1,36,96,-327684,3759099
,-1,36,96,-327692,3759022
,-1,36,96,-327595,3758810
,-1,36,96,-327715,3758407
,-1,36,96,-327817,3758216
,-1,36,96,-328123,3758002
,-1,36,96,-328638,3757856
,-1,36,96,-329056,3757452
,-1,36,96,-329583,3756656
,-1,36,96,-329594,3756556
,-1,36,96,-330007,3756242
,-1,36,96,-330945,3755658
,-1,36,96,-331255,3755187
,-1,36,96,-331700,3754405
,-1,36,96,-332649,3753722
,-1,36,96,-333137,3753483
,-1,36,96,-333650,3753180
,-1,36,96,-333829,3752863
,-1,36,96,-333873,3752767
,-1,36,96,-333881,3752297
,-1,36,96,-333799,3752299
,-1,36,96,-333380,3752478
,-1,36,96,-333183,3752255
,-1,36,96,-333186,3751874
,-1,36,96,-334256,3751148
,-1,36,96,-334466,3750902
,-1,36,96,-334471,3750813
,-1,36,96,-334273,3750634
,-1,36,96,-333572,3750580
,-1,36,96,-333468,3750468
,-1,36,96,-333473,3750379
,-1,36,96,-333698,3749988
,-1,36,96,-333725,3749475
,-1,36,96,-333526,3749487
,-1,36,96,-333460,3749480
,-1,36,96,-333426,3749477
,-1,36,96,-333106,3749857
,-1,36,96,-332289,3750195
,-1,36,96,-332184,3750408
,-1,36,96,-332063,3751000
,-1,36,96,-331646,3751202
,-1,36,96,-331615,3751491
,-1,36,96,-331798,3751892
,-1,36,96,-331703,3752196
,-1,36,96,-331360,3753190
,-1,36,96,-330671,3755034
,-1,36,96,-329005,3756044
,-1,36,96,-328716,3756271
,-1,36,96,-328182,3756461
,-1,36,96,-327700,3756611
,-1,36,96,-327611,3756636
,-1,36,96,-327097,3756771
,-1,36,96,-326799,3756549
,-1,36,96,-326504,3756338
,-1,36,96,-326449,3756411
,-1,36,96,-326310,3756452
,-1,36,96,-326096,3756743
,-1,36,96,-326063,3757099
,-1,36,96,-326338,3757947
,-1,36,96,-326428,3758046
,-1,36,96,-326508,3758245
,-1,36,96,-326874,3759181
,-1,36,96,-326866,3759842
,-1,36,96,-326805,3760464
,-1,36,96,-326711,3760756
,-1,36,96,-325746,3761798
,-1,36,96,-325312,3762682
,-1,36,96,-324900,3762997
,-1,36,96,-324527,3763036
,-1,36,96,-324446,3763028
,-1,36,96,-322728,3762959
,-1,36,96,-322298,3762902
,-1,36,96,-322119,3762872
,-1,36,96,-321406,3762820
,-1,36,96,-321120,3762991
,-1,36,96,-319036,3764411
,-1,36,96,-318223,3764864
,-1,36,96,-317707,3765035
,-1,36,96,-316404,3765180
,-1,36,96,-316129,3765253
,-1,36,96,-315474,3765667
,-1,36,96,-314875,3765628
,-1,36,96,-313983,3765503
,-1,36,96,-313607,3765251
,-1,36,96,-313225,3765055
